ReceiptID,juices,paper_goods,frozen_foods,snack_foods,canned goods,beer_wine_spirits,dairy,breads,produce,desserts,meats
876924,0,0,0,1,0,0,0,1,0,0,1
2873589,0,0,1,1,0,1,0,0,1,0,0
2160617,0,0,0,0,0,0,0,0,1,1,1
429808,0,1,0,0,0,1,0,0,0,1,0
604705,0,0,0,1,0,1,0,1,0,0,1
2087234,0,0,0,1,0,0,0,0,1,0,1
1052545,1,0,0,0,0,0,1,1,1,0,0
641791,0,0,1,1,0,1,0,0,0,0,1
1432781,0,1,0,0,0,0,1,0,0,0,0
2898216,0,1,0,0,0,0,1,1,0,1,0
1784631,1,0,1,0,0,0,0,0,1,0,1
31823,1,1,0,0,0,0,0,0,0,0,0
2721263,0,0,0,0,0,0,0,0,0,0,1
1271495,0,1,1,1,0,1,0,1,0,0,0
1953061,1,1,0,0,0,1,0,0,0,0,0
53898,0,0,0,0,0,0,0,0,0,0,1
2118312,0,0,1,0,0,0,0,0,0,0,0
2104556,0,1,0,0,0,0,0,0,0,0,0
764964,0,1,0,0,0,0,0,0,0,0,1
1486697,1,1,0,0,0,0,0,1,0,1,1
2288623,0,1,0,0,0,0,0,0,1,1,0
2202773,0,0,1,0,0,0,0,0,0,0,0
2293747,1,0,1,0,0,0,0,0,0,0,0
3047522,0,0,0,1,0,0,1,0,0,0,0
2201382,0,0,1,1,0,1,0,0,0,0,0
466176,0,0,1,1,0,1,0,1,1,0,0
899216,0,0,1,1,0,0,0,0,0,0,0
1161159,1,0,0,1,0,0,0,0,0,0,0
2899656,0,1,1,0,0,1,0,0,0,1,0
889848,1,0,0,0,1,0,1,0,0,1,0
1115288,0,1,0,0,0,0,1,1,0,0,0
244991,0,0,0,1,0,0,0,0,1,0,1
2785691,1,0,0,0,0,0,0,0,0,0,0
2713741,0,0,1,1,0,1,0,0,1,1,0
1123823,0,0,0,0,0,1,0,0,0,0,0
3208369,0,0,0,0,0,0,1,1,0,0,0
1822195,0,0,0,1,0,0,0,1,0,0,1
814643,0,0,1,1,0,1,0,1,0,0,0
2893083,0,1,1,1,0,1,0,1,0,0,0
2659854,1,1,0,1,0,0,1,0,1,0,1
2607522,0,0,1,0,0,0,0,1,0,0,1
132337,0,0,0,0,0,1,0,1,1,0,1
2631486,0,0,0,1,0,0,0,0,1,0,0
245304,0,0,0,0,0,1,0,0,1,0,0
703852,0,1,0,0,0,0,0,1,0,1,0
2425487,1,0,0,0,0,0,0,0,0,0,0
2851577,1,0,0,0,0,0,0,0,1,1,0
1140534,0,1,1,1,0,1,0,0,1,1,1
1373905,0,0,0,0,0,0,0,0,0,1,0
589702,0,0,0,0,0,0,0,1,1,0,0
338021,0,0,0,0,0,1,0,0,1,0,1
579962,0,0,0,0,0,1,0,1,1,0,1
369061,1,0,0,0,0,0,0,0,1,1,1
1854354,0,1,0,0,0,0,0,1,1,1,1
2906723,1,1,1,1,0,1,0,0,0,0,0
3031799,0,0,0,0,0,0,1,1,0,1,0
1151379,0,1,0,0,0,1,0,0,0,1,1
740133,0,1,1,1,0,1,0,0,0,0,0
3081816,0,1,0,0,0,0,0,0,0,1,1
2965918,0,0,1,0,0,0,0,0,0,1,0
1498644,0,0,0,0,0,1,0,1,1,0,1
1273724,0,0,1,0,0,0,1,0,0,0,1
2136703,1,0,0,1,0,1,0,1,0,0,0
3014210,1,0,0,0,0,0,0,1,1,0,1
2012881,0,0,0,0,0,0,0,1,0,0,0
2480520,0,0,0,1,1,0,0,1,0,0,0
2334755,1,0,1,1,0,1,0,0,0,0,0
1936960,0,0,0,0,0,0,0,1,0,1,0
397460,0,1,1,1,0,1,0,0,0,0,0
2494907,0,0,0,0,0,0,0,0,1,0,1
872300,0,0,0,0,0,0,1,0,0,0,1
814108,1,1,1,1,0,1,1,1,0,0,0
1608028,0,0,1,1,0,1,1,0,0,0,0
1323155,0,1,1,1,0,1,0,0,1,0,1
1492937,0,1,0,0,0,0,0,0,1,0,0
3238450,0,0,0,0,0,0,0,1,1,0,1
1206884,0,0,1,1,0,1,0,0,0,0,0
2444116,0,0,0,1,0,1,0,0,0,1,0
2919773,0,0,0,1,0,0,0,0,0,0,0
610966,1,0,0,0,0,1,0,1,0,0,0
2065276,0,0,0,0,0,0,0,0,1,1,1
3249466,0,0,0,1,0,0,0,1,1,0,0
2224330,0,0,0,0,0,0,0,0,1,1,1
109346,0,0,0,0,0,0,0,0,0,0,1
1562064,0,0,0,1,0,0,0,0,0,0,1
3213584,0,1,0,0,0,0,0,1,0,0,1
910183,1,0,0,1,0,1,0,1,0,0,0
427518,0,0,0,1,0,0,1,0,1,0,1
1226462,0,1,0,1,0,0,0,0,0,1,1
1840151,0,1,0,0,0,0,0,0,0,1,0
410918,0,0,0,0,0,0,0,1,0,0,1
1018425,0,0,0,0,0,0,0,0,1,0,0
2934206,0,1,0,0,0,0,0,1,0,1,0
1742431,0,0,0,1,0,0,0,1,0,0,0
2495631,1,0,0,1,0,0,0,0,0,0,0
1536946,1,1,1,0,0,0,0,0,1,1,1
1349927,0,1,0,0,1,0,1,0,0,0,1
835793,0,1,0,0,0,0,0,1,0,1,0
920446,0,0,0,0,0,1,0,1,1,0,1
84624,0,1,0,0,0,1,0,0,0,1,0
935550,0,1,0,1,1,1,0,0,0,0,0
2810015,0,1,0,0,0,1,0,0,0,0,1
2513923,0,1,0,0,0,1,0,0,0,0,1
1130712,0,1,0,0,0,0,0,0,1,1,0
1197030,0,1,0,1,0,0,0,0,0,1,0
412162,0,0,1,1,0,1,1,0,0,0,0
346767,1,0,0,0,0,0,0,0,0,0,0
1647265,0,0,1,0,0,0,0,0,0,1,0
1945501,1,0,1,1,0,1,0,1,0,1,1
974030,0,0,0,1,0,0,1,0,1,0,1
680645,0,0,0,0,0,0,0,0,1,0,0
1087016,0,1,1,0,0,0,0,0,1,1,0
1991800,0,1,0,0,0,0,1,1,0,0,0
700049,0,0,1,1,0,1,0,0,0,1,0
3072613,0,0,0,0,0,0,0,1,0,0,0
2102560,0,1,0,0,0,0,1,1,0,1,0
2758811,0,1,0,0,0,1,1,0,0,0,0
1408128,1,0,0,0,0,0,0,0,0,1,1
362458,0,0,1,0,0,0,0,0,0,1,1
1602243,1,1,0,0,0,0,0,0,0,1,0
1766888,1,0,0,1,1,1,1,0,1,0,0
356310,1,0,1,1,0,1,0,1,0,1,0
1347632,1,0,0,0,0,1,1,0,1,1,0
822146,0,0,0,0,0,0,0,0,1,1,1
707198,1,0,1,1,0,1,1,0,0,0,0
2665276,0,1,0,0,0,0,0,0,0,1,0
1911301,0,0,0,0,0,0,0,0,0,0,1
2300537,1,0,0,1,0,0,0,0,0,0,0
1557279,0,1,0,0,0,0,1,0,0,0,0
1952219,0,0,1,0,0,0,0,0,0,1,0
2551582,0,1,1,1,0,1,0,0,1,0,1
2078666,0,0,1,1,0,1,0,0,0,0,0
1593906,1,1,0,0,0,1,1,0,1,1,1
2445150,0,0,0,0,0,0,0,0,1,0,0
13677,0,0,0,0,0,0,1,0,0,0,0
2839947,1,0,0,1,0,0,0,0,0,0,0
1029562,0,0,0,0,0,0,0,0,1,0,0
1457970,1,0,1,0,1,1,0,1,1,1,0
3240032,0,0,1,1,0,1,1,0,0,0,0
365515,1,1,0,1,0,0,1,0,1,1,1
1757720,0,0,0,0,0,0,0,1,0,0,0
119855,1,0,0,0,0,0,0,0,0,0,0
295886,0,0,1,0,0,0,0,0,0,0,0
2129866,0,0,0,0,0,1,1,0,0,0,0
310779,1,0,0,0,0,0,0,0,0,0,0
2352228,0,1,0,0,0,0,0,0,0,0,1
3054684,0,0,0,0,0,0,0,0,1,0,1
479290,1,0,0,0,0,0,0,0,1,0,0
224861,0,0,0,0,0,0,0,0,0,1,0
1496640,1,0,0,0,0,0,0,1,1,0,0
2845916,0,0,1,0,0,0,0,0,1,1,0
1698560,1,0,0,1,0,0,1,0,1,0,1
3110745,0,0,0,0,0,0,0,0,1,0,0
550833,0,1,1,1,0,1,0,1,0,0,0
2244655,0,0,0,0,0,0,1,0,1,0,0
1536845,0,0,1,1,0,1,0,1,0,0,1
540142,0,0,0,0,1,0,0,0,0,0,0
1951713,0,0,0,1,0,0,0,0,0,0,0
814968,0,0,1,1,0,1,0,0,0,0,0
2778309,0,0,1,0,0,0,0,0,0,0,0
1456018,0,1,0,1,0,0,1,0,0,1,0
1079456,0,0,1,1,0,1,1,0,1,0,0
63291,0,0,1,1,0,1,0,0,1,0,1
2400940,0,0,0,0,0,0,1,0,0,0,0
2505408,0,0,1,1,0,1,0,0,1,1,0
28256,0,0,0,0,0,1,0,0,0,0,1
2962953,0,0,1,1,0,1,1,1,0,1,1
2788418,0,0,1,1,0,1,0,0,0,0,0
1124123,0,1,0,0,0,0,0,1,0,1,0
1254402,0,0,1,1,0,0,0,0,0,0,0
2650369,0,1,0,0,0,0,1,1,0,0,0
2982650,0,0,0,1,0,0,0,0,1,0,0
871700,0,1,0,1,0,0,0,0,0,1,0
2689239,0,1,1,0,0,0,1,0,0,1,0
55639,1,1,1,0,0,1,0,0,1,1,0
393100,0,1,0,0,1,0,0,0,0,1,0
1174299,0,0,0,0,0,0,0,0,0,0,1
1365075,1,0,0,0,1,0,0,1,0,0,0
251769,0,0,0,1,0,0,0,0,0,1,0
1514304,1,0,1,1,0,0,0,0,0,0,0
3108094,0,0,0,1,0,0,0,0,0,0,1
1670125,1,0,1,0,0,0,1,0,1,0,0
3215314,0,1,1,1,0,0,1,0,0,1,0
1747300,0,0,1,0,0,0,0,0,0,0,0
2801106,1,1,1,1,0,0,1,1,1,0,1
1800591,0,0,1,0,0,0,0,0,1,0,0
2201604,0,0,0,0,0,1,0,0,0,1,0
1042954,0,0,1,1,0,1,0,0,0,0,0
3123445,1,0,0,1,0,0,0,0,0,0,0
3029575,1,1,0,0,0,0,1,0,0,1,0
541545,0,0,0,1,0,0,1,0,0,1,1
1539912,0,0,1,0,0,0,1,0,0,1,1
502649,0,0,1,1,0,1,0,0,1,0,0
3160631,0,0,1,1,0,1,0,0,1,0,0
290087,1,1,0,0,0,1,0,0,0,1,0
142396,1,0,0,0,0,0,0,0,0,0,0
2114073,1,0,0,0,0,0,0,0,0,0,0
3172364,0,0,0,1,0,1,0,0,0,0,0
1240831,0,0,0,0,0,0,0,0,0,0,1
2994750,1,0,1,1,0,1,1,0,0,0,0
2497040,0,0,0,0,0,0,1,0,0,1,1
197403,0,0,1,1,0,1,0,0,0,0,0
2457849,0,0,0,0,0,0,1,0,0,0,0
1705501,0,1,0,0,0,0,0,0,0,1,0
458209,0,0,0,1,0,1,0,0,1,0,0
1531404,0,0,0,1,0,0,0,0,0,0,0
1032471,0,0,0,0,0,0,0,1,0,0,1
1021952,0,0,1,0,0,0,0,0,1,0,1
1202357,1,0,1,1,0,1,1,0,0,0,0
1852951,0,1,1,0,0,0,0,1,0,0,0
1757627,0,0,1,1,0,1,0,0,0,0,0
3145286,1,0,0,0,0,0,0,0,0,0,1
3108915,0,1,0,0,0,0,0,0,0,1,0
2826829,0,0,0,1,0,0,0,0,0,0,0
1346047,0,0,1,1,1,1,0,0,0,0,1
1965438,1,0,1,1,0,1,0,0,0,0,1
1879626,0,0,1,0,0,0,0,0,0,0,0
449901,1,0,1,1,0,1,0,0,1,0,0
1755852,0,0,0,0,0,0,0,0,0,0,1
236646,1,1,0,0,0,0,0,0,0,1,0
2548057,0,1,0,0,0,0,0,0,0,0,0
670910,0,0,0,0,0,0,0,0,1,0,1
1473859,0,0,0,0,0,0,1,0,0,0,0
729706,0,0,1,0,0,0,1,0,1,0,1
2847082,1,0,1,1,0,1,0,0,1,0,0
278020,0,0,1,0,0,0,0,0,0,1,0
2959406,1,0,1,1,0,1,1,0,0,0,0
760918,0,1,1,1,0,1,0,0,1,1,1
3083170,0,1,0,0,0,0,0,0,1,0,0
479375,0,1,1,1,0,0,0,0,1,1,1
286282,0,0,0,0,0,0,1,0,0,0,0
2035108,0,0,1,1,0,1,0,0,0,0,0
3065975,1,1,1,1,0,1,0,0,1,0,1
1530403,0,0,1,0,0,0,0,0,1,0,1
595884,0,0,1,1,0,1,0,0,0,0,0
2289722,0,0,1,1,0,1,1,0,0,0,0
2380909,0,0,0,1,0,0,0,0,0,0,0
2624509,1,0,0,0,0,1,0,1,0,0,0
1460361,1,0,1,1,0,1,0,1,0,1,0
1442030,1,0,0,0,1,1,1,0,1,0,0
476832,0,1,1,0,0,0,0,0,1,1,1
2524444,0,0,0,0,0,0,0,0,0,0,1
167659,0,1,1,1,0,1,1,1,0,0,1
556819,1,0,1,1,0,1,0,0,0,0,0
3159796,0,0,0,0,0,0,1,0,1,0,0
1500206,0,1,1,0,0,0,1,1,1,1,1
567196,0,0,1,0,0,0,0,0,0,0,1
1724469,0,0,0,0,1,0,0,0,0,1,1
949964,0,1,1,1,0,1,0,0,1,0,0
305457,0,1,0,1,1,1,0,0,1,0,1
2650566,1,0,0,0,0,0,0,0,0,1,0
57913,0,0,0,0,0,0,0,0,0,0,1
2467220,0,0,0,0,0,0,1,0,1,0,1
2334649,0,0,0,0,0,1,0,0,0,0,1
134544,0,0,0,0,0,0,0,1,0,0,0
2158176,1,0,1,1,0,1,0,1,0,1,0
1560606,0,0,0,0,0,0,1,0,1,0,0
2287989,0,0,1,1,0,1,0,0,0,0,0
1261096,0,0,0,0,0,0,0,0,0,0,1
1928088,1,0,1,0,1,0,1,0,0,1,1
723767,0,0,0,0,0,1,0,0,1,0,1
1653700,0,0,1,1,0,1,0,1,1,0,1
744242,0,0,0,0,0,0,0,1,0,1,1
789777,0,0,0,0,0,1,0,1,1,0,0
1704702,1,0,0,0,0,0,1,0,0,1,0
3033331,0,0,0,0,1,0,0,0,0,0,1
1087392,0,0,0,0,0,0,0,0,1,1,0
2129555,0,0,0,0,0,0,1,0,1,0,0
2993252,0,0,1,1,0,1,0,0,0,0,0
3176098,0,0,1,0,0,0,0,0,0,0,1
1241587,0,0,0,1,1,0,1,1,0,0,0
1614159,0,0,0,0,0,0,0,0,1,0,1
2121951,0,1,0,0,0,0,0,0,0,1,0
1665802,1,1,0,0,0,0,1,0,0,1,0
597622,1,0,0,0,0,0,0,0,0,1,0
484298,0,0,0,0,0,0,0,0,0,0,1
240649,0,0,1,1,0,1,1,0,0,0,0
241864,0,1,0,0,0,0,0,0,0,0,0
615572,0,0,0,1,0,1,1,1,0,1,0
2757399,0,0,0,0,1,1,1,1,1,0,0
109272,0,0,0,0,0,0,0,0,1,1,1
1015505,0,0,1,1,0,1,0,0,0,0,1
2694066,0,0,1,1,0,1,0,0,0,0,0
1829877,0,0,0,0,0,0,0,1,0,0,0
352184,1,1,1,0,0,1,0,0,1,1,0
259313,0,1,0,0,0,1,0,0,0,1,1
443707,1,0,0,1,0,1,0,0,0,0,0
2277790,0,1,1,1,0,1,0,0,1,0,1
2112656,0,0,0,0,0,0,0,0,1,0,0
1724028,0,0,0,0,0,0,1,0,1,0,1
681657,1,0,0,1,0,0,0,0,0,0,0
2860386,0,0,0,0,0,0,0,1,0,1,0
359804,0,1,1,1,0,1,0,0,1,0,1
3036509,0,0,0,0,0,0,1,0,0,0,0
818986,0,0,1,1,0,1,0,1,0,1,1
755368,0,0,1,0,0,0,0,0,0,1,0
2352978,0,0,0,1,0,1,0,0,0,1,0
1041006,0,0,0,0,0,0,0,0,1,0,1
2392976,1,0,0,0,0,0,0,0,0,0,0
2535774,0,0,0,1,0,0,0,0,0,0,0
145561,0,0,1,0,0,0,0,1,0,0,0
307239,0,0,0,0,0,0,1,0,1,0,0
2232485,1,1,0,0,0,0,1,0,0,1,0
200423,0,0,0,0,0,0,1,0,1,0,1
3236709,0,0,1,1,0,1,0,0,0,0,1
1637821,0,0,0,1,0,0,0,0,0,0,1
2630367,0,0,0,0,0,0,0,0,0,0,1
791625,0,0,0,0,0,0,1,0,1,0,1
1032551,0,0,1,1,0,1,1,0,1,0,1
1442853,1,0,0,0,0,0,0,1,1,0,1
2833611,0,0,1,1,0,1,0,0,1,1,1
685708,0,1,0,0,1,0,0,0,0,0,0
2908410,0,0,0,0,0,1,0,0,1,0,1
270621,0,0,0,1,0,0,0,0,1,0,0
1205174,1,0,0,1,0,0,0,0,0,0,0
2041346,0,0,0,0,0,1,1,0,1,0,1
2009238,0,0,1,0,0,0,0,0,0,1,0
566557,0,1,0,0,0,0,0,0,1,0,1
749525,0,0,1,0,0,0,0,0,1,0,1
3144153,1,0,0,1,0,0,1,0,0,1,1
460642,0,1,0,0,0,0,1,0,0,1,0
1380907,0,0,0,0,0,0,0,0,0,1,0
1145594,0,0,1,0,0,0,0,0,0,0,0
1393071,0,0,0,0,0,0,0,1,0,0,0
2638497,0,0,1,1,0,1,1,0,0,0,0
284371,1,0,0,0,0,0,0,0,0,0,0
1653244,0,0,0,1,0,0,1,0,1,0,0
2291760,0,1,1,1,0,1,0,0,0,0,1
2434501,1,1,0,0,0,0,0,0,0,1,0
2634091,1,1,0,0,0,1,1,0,1,1,1
2823629,0,1,0,1,0,1,0,0,0,0,0
1796733,1,0,1,1,0,1,0,1,0,1,0
743018,0,0,1,1,0,1,0,0,1,0,1
630222,1,0,0,0,0,0,0,1,1,0,1
1529409,0,0,1,1,0,1,0,0,0,0,1
1148593,0,1,0,0,0,0,1,0,1,1,1
757291,1,0,0,1,0,1,0,0,0,0,0
1400646,0,1,0,1,0,0,0,0,1,0,0
1742573,0,1,0,0,0,0,0,0,0,0,0
1872632,0,0,1,0,0,1,1,0,0,0,0
3014950,1,0,0,1,1,1,0,1,1,1,0
1449402,0,1,0,1,0,0,1,1,1,1,1
1865380,0,0,1,1,0,1,0,0,0,0,0
333285,0,0,0,0,0,0,0,0,1,0,0
2191090,0,0,1,1,0,1,0,0,0,0,0
3085533,1,1,0,0,0,0,1,0,0,0,0
2672104,0,0,0,1,0,0,0,0,0,0,0
2404464,1,1,0,0,1,1,0,0,1,0,0
1356512,0,1,0,0,0,1,0,0,1,0,0
1221639,0,1,0,0,0,1,0,0,0,0,0
887881,0,0,0,0,0,0,0,1,1,0,1
2974670,0,0,1,0,0,1,0,0,0,0,0
681580,0,0,0,1,0,0,0,0,0,0,1
2743926,0,1,0,1,0,0,0,0,0,1,0
2982684,0,1,1,1,0,1,1,1,1,0,0
1887614,0,1,1,1,0,1,0,1,1,1,1
1168007,0,1,0,1,1,1,0,0,0,1,1
1337772,0,0,0,0,0,0,0,0,1,1,1
358987,0,0,0,0,0,0,1,0,0,0,0
3060060,1,0,0,0,0,0,0,1,0,0,0
1321123,0,0,1,0,0,0,0,0,0,0,0
870006,1,0,0,0,0,0,0,0,0,0,0
2403193,1,0,1,1,0,0,0,1,0,0,1
2205080,0,0,1,1,0,0,1,0,1,0,1
1188348,1,1,1,0,0,1,1,0,0,0,0
2964291,0,0,1,0,0,0,0,0,0,1,0
2682969,1,0,0,0,0,0,0,1,1,0,0
3120496,0,0,0,0,0,0,0,0,0,0,1
1495069,0,0,1,1,0,1,0,0,0,0,0
145458,0,1,0,0,0,0,0,0,1,1,0
2583236,0,1,0,1,0,0,1,0,0,0,0
3119232,0,1,0,0,0,1,0,0,1,0,0
1681601,0,0,0,0,0,1,1,0,0,0,0
1457704,0,0,1,1,0,1,0,0,0,0,0
1987199,1,1,0,0,0,1,0,0,0,0,0
120228,0,1,0,0,0,0,0,1,0,1,0
2744387,1,0,0,0,1,0,0,0,0,0,1
2974609,0,0,0,0,0,0,0,0,0,0,1
1517628,0,1,0,0,0,0,0,0,0,0,1
2157182,0,0,1,1,0,1,0,1,1,0,0
2770809,0,0,1,0,0,0,0,0,0,0,0
2804953,0,0,0,0,0,0,1,0,0,0,0
2175577,0,0,0,0,0,0,1,0,0,0,1
2813351,0,0,1,0,0,0,0,1,0,0,1
1541222,0,0,0,0,0,0,0,1,0,0,0
1051310,0,0,0,0,0,0,1,0,0,0,0
1088047,0,0,0,1,0,0,0,0,0,0,1
2288297,1,0,1,1,0,1,1,0,0,0,0
910845,0,0,0,1,0,0,0,0,1,0,0
1102510,0,1,1,1,1,1,1,1,0,1,1
1716343,0,1,0,0,0,0,0,0,1,1,0
335326,0,0,0,0,0,0,0,1,0,0,1
1070834,1,1,1,1,0,1,0,0,1,1,0
2441330,1,0,0,0,0,0,0,0,0,0,0
1955473,1,0,0,0,0,0,0,0,0,1,0
765915,0,1,0,1,0,0,1,1,0,1,0
808522,0,1,0,0,0,0,0,0,1,1,0
2921487,1,0,1,0,0,0,0,0,0,0,0
2097847,0,0,1,1,0,1,0,0,0,0,0
726632,1,0,0,0,0,0,0,0,0,1,0
2333226,0,0,0,0,0,0,0,0,0,0,1
3001267,0,0,1,0,0,0,0,0,0,0,1
1180745,0,0,0,0,0,1,0,0,1,0,1
1989463,0,1,0,0,0,0,1,0,0,1,0
2623511,0,0,0,0,0,0,0,0,1,0,1
2314388,0,0,1,1,0,1,0,0,0,0,0
3179309,1,1,0,0,0,1,0,0,1,0,1
1560245,1,1,0,1,0,0,1,0,0,1,0
1621821,1,0,0,1,0,1,1,0,0,0,1
2135854,0,0,0,0,0,0,0,0,1,0,0
2817062,0,0,1,1,0,1,0,0,0,1,0
2242449,0,0,0,0,0,0,0,0,1,1,1
2469766,0,1,0,0,0,0,0,0,0,1,0
2840097,0,1,1,0,0,0,0,0,1,0,0
2242786,0,0,0,0,0,0,0,1,0,0,0
2738903,0,0,0,0,0,1,0,0,0,1,0
814115,0,0,0,1,0,1,0,0,1,0,0
1581646,0,0,1,0,0,0,0,0,0,1,0
3004681,0,0,0,0,0,0,0,1,0,1,0
1693783,0,1,0,0,1,0,0,0,0,1,0
1993533,0,1,0,0,0,1,0,0,0,0,0
2427698,1,0,0,0,0,0,0,0,0,1,0
3005939,0,1,1,0,0,0,1,0,0,1,0
3232016,0,0,0,0,0,1,1,0,0,0,0
2406627,1,1,0,0,0,0,0,0,1,0,0
821200,0,1,0,0,0,0,0,0,0,1,0
2552016,1,1,0,0,0,0,0,0,0,0,0
1773308,0,0,0,1,0,1,0,0,0,0,0
1571114,1,1,0,1,1,0,0,0,0,1,0
1083472,0,1,1,1,0,0,0,0,0,0,1
1753582,0,0,1,0,0,0,0,0,0,0,0
2059487,0,0,0,0,0,0,0,0,0,0,1
292060,0,0,0,0,0,0,0,0,1,0,0
1906259,1,0,0,0,0,0,1,0,0,0,0
833714,0,0,0,0,0,1,0,1,1,1,1
178810,1,1,0,0,0,1,0,1,1,1,1
1615619,0,0,1,1,0,1,0,0,0,1,0
388123,0,0,1,1,0,1,0,0,0,1,1
3016521,0,0,0,1,0,0,0,0,1,0,0
3106804,1,0,0,0,0,0,0,0,0,0,1
1618900,0,1,1,0,0,1,0,0,1,0,0
2266171,1,1,0,0,0,0,0,1,0,1,1
1264142,1,1,0,0,0,0,1,1,0,1,1
3246784,0,0,0,0,0,0,0,0,1,0,0
532376,0,0,0,0,1,0,0,0,0,1,1
2561228,1,0,0,1,0,0,0,0,0,0,0
1901351,0,1,1,1,0,1,0,0,0,0,0
1468466,0,0,0,0,0,0,1,0,1,0,0
1528133,1,1,0,0,0,0,0,0,0,1,1
2515523,0,1,0,1,0,0,0,0,0,1,0
1639014,0,1,0,0,0,0,0,0,1,0,1
194698,0,0,0,0,0,0,1,0,0,0,1
853104,0,0,1,1,0,1,0,1,0,0,0
3243091,0,0,1,0,0,0,0,0,1,0,0
367242,0,0,0,1,0,0,0,0,0,0,0
2064414,0,0,0,1,0,0,0,0,0,0,0
751594,0,0,0,0,0,1,0,0,0,0,0
690085,0,1,0,0,0,1,0,0,1,1,1
799606,0,0,0,0,0,0,0,1,0,1,0
2294710,0,0,0,0,0,1,0,0,1,1,0
1580954,0,1,0,0,0,1,0,0,0,0,0
1659894,0,1,1,1,0,1,0,0,0,0,1
91390,1,0,0,0,0,0,0,1,0,0,0
37320,0,1,1,1,0,1,0,1,0,0,0
2536499,1,1,1,0,1,1,1,0,1,0,0
1321988,0,1,1,0,0,0,0,0,1,1,0
3083682,0,0,0,0,0,0,0,0,0,0,1
173280,1,0,0,0,0,0,0,0,0,0,0
1500106,0,1,1,1,0,1,0,1,0,0,1
2232744,0,0,0,0,0,0,1,0,0,0,1
1555988,0,0,0,0,0,0,0,0,1,0,0
2652782,1,0,1,1,0,1,0,0,0,0,1
2487788,0,0,1,0,0,0,0,0,1,0,0
3047744,0,0,1,1,0,1,0,0,0,1,0
2798298,0,0,1,0,0,0,0,0,0,1,0
1711883,0,1,0,0,0,0,0,0,1,1,0
614665,1,0,1,1,0,1,0,0,0,0,0
1401601,0,1,0,0,0,0,0,1,0,1,0
638467,0,0,1,1,0,1,0,1,0,0,1
1843397,0,1,0,0,0,0,0,0,0,1,0
2511851,0,0,1,1,1,0,0,0,1,0,1
3137099,1,1,0,0,0,1,0,0,1,0,1
153693,0,0,1,1,0,1,0,0,1,0,0
3064096,0,0,0,1,0,1,0,0,0,0,0
2924004,0,1,1,1,0,0,1,0,0,1,0
1358147,1,0,0,0,0,0,0,0,0,0,1
2062644,1,0,0,0,0,0,0,1,0,0,0
528792,0,1,0,0,0,1,0,0,0,0,0
662142,0,1,0,0,0,1,0,0,1,0,0
390087,0,1,0,0,0,0,0,0,0,1,0
866945,0,0,0,0,0,0,0,1,0,0,0
1984923,0,0,0,0,0,0,0,0,1,0,0
2857111,1,0,0,0,0,0,0,0,0,0,0
965061,1,0,0,0,0,0,0,1,0,0,0
12565,0,0,0,0,0,0,1,0,0,0,0
2811088,0,1,1,0,0,0,1,0,0,1,1
79881,0,0,0,1,0,0,0,0,0,0,1
3116764,1,0,0,0,1,0,0,0,0,0,1
1689705,1,1,0,0,0,0,1,0,0,1,0
2726522,0,0,1,1,0,0,1,0,0,0,0
1105648,0,0,0,0,1,0,1,1,1,1,0
1987607,1,1,0,0,0,0,0,0,1,1,0
1223024,0,1,1,1,0,1,0,0,0,0,1
2053890,0,1,0,0,0,0,1,0,0,1,0
259147,0,0,1,1,0,1,0,0,0,0,0
373008,0,0,1,1,0,1,0,0,0,0,0
733127,0,1,1,1,0,1,0,0,0,0,1
1649061,0,1,0,0,0,0,0,1,1,0,0
1078492,0,0,0,0,0,0,0,0,1,0,0
297714,0,0,0,0,0,0,0,1,0,0,0
1885175,1,1,0,0,0,0,0,0,0,0,0
131494,0,0,0,0,0,0,0,1,0,0,0
3156787,0,0,1,1,0,1,0,0,0,0,0
1757602,0,0,0,1,0,1,0,0,0,0,0
2336307,0,0,0,0,0,0,0,1,0,1,0
287543,0,0,1,1,0,1,1,0,0,0,0
3144294,1,1,1,1,0,1,0,0,1,0,1
2430839,1,0,1,0,0,0,0,0,1,0,1
24636,0,1,0,1,0,0,0,0,0,1,0
936972,0,0,0,1,0,0,1,0,1,0,0
513715,1,0,0,0,0,0,0,0,0,1,0
1735482,0,1,1,1,1,0,0,0,0,0,1
1733932,0,1,0,0,0,1,0,0,0,0,0
1499875,0,1,1,0,0,0,0,0,1,1,1
2224106,0,0,0,0,0,0,0,0,1,0,1
304394,1,0,0,0,0,0,0,0,0,0,0
2159849,0,0,1,1,0,1,0,1,0,0,0
537164,0,1,0,0,0,0,0,0,0,1,0
915686,1,1,0,0,0,0,0,1,0,0,0
77395,0,0,1,1,0,1,0,0,0,0,1
1285113,1,0,1,1,0,0,0,0,0,0,0
462516,0,0,0,1,0,0,0,1,0,0,0
2879251,0,0,0,1,0,0,0,0,0,0,0
65684,0,0,0,0,0,0,1,0,0,1,1
69805,0,1,0,0,0,0,0,0,0,0,1
3019358,0,1,0,0,0,0,0,0,1,1,0
825886,0,0,0,1,0,0,0,1,0,1,0
242812,1,1,0,0,0,0,0,0,1,0,0
3198697,1,0,1,1,1,1,0,0,1,1,0
849107,1,1,0,0,0,1,0,0,0,0,0
2658767,1,0,0,1,0,0,0,0,0,1,0
1512335,1,0,1,0,0,0,1,1,0,1,0
