"","x"
"19300","4"
"19301","1"
"19302","3"
"19303","4"
"19304","1"
"19305","1"
"19306","1"
"19307","1"
"19308","1"
"19309","4"
"19310","4"
"19311","4"
"19312","4"
"19313","4"
"19314","4"
"19315","1"
"19316","3"
"19317","4"
"19318","4"
"19319","1"
"19320","4"
"19321","4"
"19322","1"
"19323","1"
"19324","2"
"19325","4"
"19326","3"
"19327","4"
"19328","4"
"19329","4"
"19330","1"
"19331","4"
"19332","4"
"19333","4"
"19334","1"
"19335","1"
"19336","1"
"19337","4"
"19338","1"
"19339","4"
"19340","1"
"19341","1"
"19342","4"
"19343","4"
"19344","4"
"19345","4"
"19346","4"
"19347","4"
"19348","1"
"19349","4"
"19350","4"
"19351","1"
"19352","1"
"19353","1"
"19354","4"
"19355","1"
"19356","4"
"19357","4"
"19358","4"
"19359","4"
"19360","4"
"19361","1"
"19362","4"
"19363","4"
"19364","4"
"19365","4"
"19366","1"
"19367","1"
"19368","4"
"19369","4"
"19370","1"
"19371","3"
"19372","4"
"19373","4"
"19374","1"
"19375","1"
"19376","3"
"19377","4"
"19378","4"
"19379","1"
"19380","4"
"19381","1"
"19382","4"
"19383","1"
"19384","4"
"19385","2"
"19386","4"
"19387","4"
"19388","4"
"19389","1"
"19390","1"
"19391","1"
"19392","1"
"19393","1"
"19394","1"
"19395","4"
"19396","4"
"19397","2"
"19398","1"
"19399","3"
"19400","4"
"19401","4"
"19402","1"
"19403","3"
"19404","1"
"19405","4"
"19406","4"
"19407","4"
"19408","1"
"19409","1"
"19410","4"
"19411","4"
"19412","4"
"19413","1"
"19414","4"
"19415","4"
"19416","4"
"19417","4"
"19418","4"
"19419","1"
"19420","4"
"19421","4"
"19422","4"
"19423","4"
"19424","3"
"19425","1"
"19426","1"
"19427","1"
"19428","4"
"19429","4"
"19430","1"
"19431","4"
"19432","4"
"19433","1"
"19434","1"
"19435","1"
"19436","4"
"19437","4"
"19438","4"
"19439","3"
"19440","4"
"19441","1"
"19442","1"
"19443","1"
"19444","4"
"19445","4"
"19446","4"
"19447","1"
"19448","4"
"19449","4"
"19450","2"
"19451","1"
"19452","1"
"19453","4"
"19454","4"
"19455","2"
"19456","1"
"19457","1"
"19458","4"
"19459","1"
"19460","1"
"19461","4"
"19462","4"
"19463","4"
"19464","1"
"19465","1"
"19466","4"
"19467","4"
"19468","4"
"19469","4"
"19470","1"
"19471","2"
"19472","1"
"19473","4"
"19474","4"
"19475","3"
"19476","1"
"19477","4"
"19478","4"
"19479","2"
"19480","4"
"19481","1"
"19482","4"
"19483","1"
"19484","4"
"19485","1"
"19486","1"
"19487","1"
"19488","4"
"19489","4"
"19490","4"
"19491","4"
"19492","3"
"19493","4"
"19494","1"
"19495","1"
"19496","1"
"19497","1"
"19498","1"
"19499","4"
"19500","1"
"19501","4"
"19502","1"
"19503","1"
"19504","1"
"19505","4"
"19506","4"
"19507","4"
"19508","1"
"19509","1"
"19510","4"
"19511","4"
"19512","3"
"19513","4"
"19514","4"
"19515","4"
"19516","1"
"19517","4"
"19518","1"
"19519","1"
"19520","4"
"19521","4"
"19522","4"
"19523","4"
"19524","4"
"19525","4"
"19526","3"
"19527","4"
"19528","4"
"19529","4"
"19530","1"
"19531","4"
"19532","1"
"19533","4"
"19534","1"
"19535","4"
"19536","4"
"19537","1"
"19538","1"
"19539","4"
"19540","4"
"19541","1"
"19542","4"
"19543","4"
"19544","4"
"19545","4"
"19546","4"
"19547","4"
"19548","4"
"19549","4"
"19550","3"
"19551","4"
"19552","4"
"19553","3"
"19554","1"
"19555","3"
"19556","1"
"19557","1"
"19558","4"
"19559","1"
"19560","1"
"19561","3"
"19562","4"
"19563","4"
"19564","1"
"19565","4"
"19566","1"
"19567","4"
"19568","1"
"19569","1"
"19570","4"
"19571","2"
"19572","1"
"19573","4"
"19574","1"
"19575","1"
"19576","4"
"19577","2"
"19578","4"
"19579","3"
"19580","4"
"19581","4"
"19582","1"
"19583","4"
"19584","4"
"19585","2"
"19586","4"
"19587","1"
"19588","1"
"19589","4"
"19590","4"
"19591","1"
"19592","4"
"19593","1"
"19594","1"
"19595","1"
"19596","1"
"19597","4"
"19598","4"
"19599","1"
"19600","1"
"19601","1"
"19602","4"
"19603","4"
"19604","1"
"19605","4"
"19606","4"
"19607","4"
"19608","4"
"19609","4"
"19610","1"
"19611","1"
"19612","1"
"19613","4"
"19614","1"
"19615","2"
"19616","1"
"19617","1"
"19618","4"
"19619","4"
"19620","1"
"19621","1"
"19622","4"
"19623","4"
"19624","1"
"19625","2"
"19626","1"
"19627","3"
"19628","1"
"19629","4"
"19630","4"
"19631","1"
"19632","1"
"19633","4"
"19634","4"
"19635","1"
"19636","4"
"19637","4"
"19638","1"
"19639","2"
"19640","1"
"19641","4"
"19642","1"
"19643","4"
"19644","3"
"19645","1"
"19646","4"
"19647","1"
"19648","4"
"19649","4"
"19650","1"
"19651","1"
"19652","2"
"19653","2"
"19654","1"
"19655","4"
"19656","4"
"19657","4"
"19658","4"
"19659","4"
"19660","4"
"19661","1"
"19662","1"
"19663","4"
"19664","4"
"19665","1"
"19666","1"
"19667","1"
"19668","1"
"19669","1"
"19670","1"
"19671","1"
"19672","4"
"19673","4"
"19674","1"
"19675","1"
"19676","1"
"19677","4"
"19678","1"
"19679","4"
"19680","1"
"19681","1"
"19682","1"
"19683","2"
"19684","1"
"19685","1"
"19686","4"
"19687","1"
"19688","4"
"19689","4"
"19690","4"
"19691","4"
"19692","1"
"19693","1"
"19694","1"
"19695","4"
"19696","4"
"19697","4"
"19698","4"
"19699","4"
"19700","1"
"19701","1"
"19702","1"
"19703","4"
"19704","2"
"19705","4"
"19706","2"
"19707","2"
"19708","4"
"19709","1"
"19710","4"
"19711","4"
"19712","1"
"19713","1"
"19714","4"
"19715","4"
"19716","2"
"19717","2"
"19718","4"
"19719","4"
"19720","4"
"19721","4"
"19722","4"
"19723","4"
"19724","1"
"19725","1"
"19726","4"
"19727","4"
"19728","4"
"19729","4"
"19730","1"
"19731","1"
"19732","4"
"19733","4"
"19734","4"
"19735","2"
"19736","3"
"19737","2"
"19738","4"
"19739","1"
"19740","4"
"19741","1"
"19742","1"
"19743","1"
"19744","4"
"19745","1"
"19746","4"
"19747","4"
"19748","3"
"19749","1"
"19750","4"
"19751","1"
"19752","1"
"19753","2"
"19754","1"
"19755","2"
"19756","3"
"19757","4"
"19758","4"
"19759","1"
"19760","1"
"19761","4"
"19762","1"
"19763","1"
"19764","4"
"19765","4"
"19766","1"
"19767","1"
"19768","1"
"19769","4"
"19770","1"
"19771","4"
"19772","4"
"19773","1"
"19774","4"
"19775","1"
"19776","4"
"19777","4"
"19778","4"
"19779","1"
"19780","4"
"19781","4"
"19782","4"
"19783","1"
"19784","4"
"19785","1"
"19786","4"
"19787","4"
"19788","2"
"19789","4"
"19790","1"
"19791","1"
"19792","1"
"19793","1"
"19794","1"
"19795","4"
"19796","4"
"19797","4"
"19798","1"
"19799","1"
"19800","1"
"19801","1"
"19802","1"
"19803","4"
"19804","1"
"19805","4"
"19806","1"
"19807","4"
"19808","1"
"19809","4"
"19810","4"
"19811","4"
"19812","4"
"19813","1"
"19814","4"
"19815","2"
"19816","1"
"19817","1"
"19818","1"
"19819","4"
"19820","4"
"19821","4"
"19822","1"
"19823","4"
"19824","4"
"19825","4"
"19826","4"
"19827","1"
"19828","4"
"19829","4"
"19830","1"
"19831","4"
"19832","1"
"19833","3"
"19834","1"
"19835","1"
"19836","1"
"19837","1"
"19838","1"
"19839","1"
"19840","1"
"19841","4"
"19842","1"
"19843","1"
"19844","2"
"19845","4"
"19846","1"
"19847","3"
"19848","4"
"19849","4"
"19850","1"
"19851","4"
"19852","3"
"19853","4"
"19854","4"
"19855","1"
"19856","1"
"19857","1"
"19858","4"
"19859","2"
"19860","1"
"19861","3"
"19862","1"
"19863","2"
"19864","1"
"19865","4"
"19866","4"
"19867","3"
"19868","4"
"19869","1"
"19870","4"
"19871","4"
"19872","4"
"19873","1"
"19874","3"
"19875","1"
"19876","1"
"19877","4"
"19878","1"
"19879","4"
"19880","1"
"19881","1"
"19882","1"
"19883","1"
"19884","1"
"19885","1"
"19886","4"
"19887","1"
"19888","1"
"19889","1"
"19890","4"
"19891","2"
"19892","1"
"19893","4"
"19894","4"
"19895","4"
"19896","1"
"19897","2"
"19898","4"
"19899","1"
"19900","1"
"19901","1"
"19902","4"
"19903","1"
"19904","1"
"19905","1"
"19906","4"
"19907","1"
"19908","1"
"19909","1"
"19910","1"
"19911","1"
"19912","4"
"19913","1"
"19914","1"
"19915","4"
"19916","1"
"19917","2"
"19918","1"
"19919","1"
"19920","4"
"19921","1"
"19922","4"
"19923","1"
"19924","4"
"19925","2"
"19926","4"
"19927","3"
"19928","4"
"19929","4"
"19930","4"
"19931","1"
"19932","4"
"19933","1"
"19934","1"
"19935","4"
"19936","4"
"19937","4"
"19938","4"
"19939","4"
"19940","1"
"19941","1"
"19942","3"
"19943","4"
"19944","4"
"19945","4"
"19946","4"
"19947","1"
"19948","4"
"19949","4"
"19950","1"
"19951","4"
"19952","1"
"19953","1"
"19954","1"
"19955","4"
"19956","4"
"19957","4"
"19958","4"
"19959","1"
"19960","4"
"19961","4"
"19962","1"
"19963","1"
"19964","2"
"19965","4"
"19966","4"
"19967","1"
"19968","2"
"19969","1"
"19970","4"
"19971","4"
"19972","1"
"19973","4"
"19974","4"
"19975","4"
"19976","4"
"19977","1"
"19978","2"
"19979","4"
"19980","3"
"19981","2"
"19982","1"
"19983","4"
"19984","1"
"19985","4"
"19986","3"
"19987","4"
"19988","1"
"19989","4"
"19990","2"
"19991","1"
"19992","4"
"19993","1"
"19994","4"
"19995","1"
"19996","4"
"19997","1"
"19998","1"
"19999","2"
"20000","1"
"20001","3"
"20002","4"
"20003","1"
"20004","4"
"20005","2"
"20006","1"
"20007","1"
"20008","4"
"20009","4"
"20010","4"
"20011","4"
"20012","4"
"20013","4"
"20014","1"
"20015","1"
"20016","4"
"20017","3"
"20018","1"
"20019","1"
"20020","1"
"20021","4"
"20022","4"
"20023","4"
"20024","1"
"20025","1"
"20026","4"
"20027","1"
"20028","2"
"20029","4"
"20030","4"
"20031","4"
"20032","4"
"20033","4"
"20034","4"
"20035","1"
"20036","2"
"20037","1"
"20038","4"
"20039","4"
"20040","4"
"20041","4"
"20042","4"
"20043","4"
"20044","4"
"20045","4"
"20046","4"
"20047","1"
"20048","4"
"20049","4"
"20050","1"
"20051","4"
"20052","4"
"20053","4"
"20054","3"
"20055","1"
"20056","4"
"20057","4"
"20058","4"
"20059","1"
"20060","1"
"20061","4"
"20062","4"
"20063","4"
"20064","4"
"20065","4"
"20066","2"
"20067","4"
"20068","4"
"20069","4"
"20070","4"
"20071","4"
"20072","4"
"20073","1"
"20074","1"
"20075","3"
"20076","1"
"20077","4"
"20078","1"
"20079","4"
"20080","4"
"20081","4"
"20082","3"
"20083","4"
"20084","4"
"20085","4"
"20086","1"
"20087","1"
"20088","4"
"20089","4"
"20090","4"
"20091","1"
"20092","1"
"20093","4"
"20094","4"
"20095","1"
"20096","2"
"20097","4"
"20098","1"
"20099","1"
"20100","1"
"20101","4"
"20102","1"
"20103","4"
"20104","3"
"20105","1"
"20106","4"
"20107","1"
"20108","4"
"20109","4"
"20110","1"
"20111","4"
"20112","2"
"20113","4"
"20114","4"
"20115","1"
"20116","2"
"20117","4"
"20118","1"
"20119","4"
"20120","1"
"20121","3"
"20122","4"
"20123","1"
"20124","4"
"20125","4"
"20126","1"
"20127","4"
"20128","4"
"20129","4"
"20130","4"
"20131","4"
"20132","4"
"20133","4"
"20134","1"
"20135","2"
"20136","4"
"20137","4"
"20138","4"
"20139","4"
"20140","1"
"20141","1"
"20142","4"
"20143","4"
"20144","4"
"20145","4"
"20146","4"
"20147","2"
"20148","4"
"20149","1"
"20150","4"
"20151","4"
"20152","1"
"20153","4"
"20154","4"
"20155","1"
"20156","1"
"20157","1"
"20158","1"
"20159","4"
"20160","4"
"20161","2"
"20162","1"
"20163","3"
"20164","4"
"20165","4"
"20166","4"
"20167","4"
"20168","4"
"20169","3"
"20170","2"
"20171","4"
"20172","1"
"20173","4"
"20174","1"
"20175","4"
"20176","1"
"20177","1"
"20178","4"
"20179","4"
"20180","4"
"20181","4"
"20182","4"
"20183","4"
"20184","2"
"20185","1"
"20186","4"
"20187","1"
"20188","3"
"20189","2"
"20190","1"
"20191","4"
"20192","1"
"20193","1"
"20194","4"
"20195","3"
"20196","1"
"20197","4"
"20198","1"
"20199","4"
"20200","4"
"20201","3"
"20202","1"
"20203","1"
"20204","1"
"20205","1"
"20206","4"
"20207","4"
"20208","4"
"20209","1"
"20210","1"
"20211","3"
"20212","1"
"20213","4"
"20214","4"
"20215","1"
"20216","4"
"20217","4"
"20218","1"
"20219","4"
"20220","4"
"20221","4"
"20222","1"
"20223","1"
"20224","1"
"20225","1"
"20226","1"
"20227","1"
"20228","1"
"20229","4"
"20230","4"
"20231","4"
"20232","4"
"20233","4"
"20234","4"
"20235","4"
"20236","2"
"20237","1"
"20238","4"
"20239","4"
"20240","4"
"20241","4"
"20242","4"
"20243","4"
"20244","1"
"20245","4"
"20246","1"
"20247","2"
"20248","1"
"20249","4"
"20250","4"
"20251","1"
"20252","1"
"20253","1"
"20254","4"
"20255","4"
"20256","1"
"20257","1"
"20258","1"
"20259","4"
"20260","1"
"20261","1"
"20262","4"
"20263","4"
"20264","4"
"20265","4"
"20266","4"
"20267","1"
"20268","4"
"20269","4"
"20270","4"
"20271","4"
"20272","4"
"20273","4"
"20274","4"
"20275","4"
"20276","4"
"20277","4"
"20278","4"
"20279","1"
"20280","3"
"20281","4"
"20282","4"
"20283","3"
"20284","4"
"20285","1"
"20286","3"
"20287","3"
"20288","4"
"20289","4"
"20290","1"
"20291","4"
"20292","1"
"20293","4"
"20294","4"
"20295","3"
"20296","4"
"20297","4"
"20298","2"
"20299","2"
"20300","4"
"20301","1"
"20302","4"
"20303","1"
"20304","4"
"20305","4"
"20306","4"
"20307","1"
"20308","1"
"20309","1"
"20310","1"
"20311","3"
"20312","4"
"20313","4"
"20314","4"
"20315","4"
"20316","4"
"20317","1"
"20318","1"
"20319","4"
"20320","4"
"20321","1"
"20322","3"
"20323","1"
"20324","4"
"20325","1"
"20326","4"
"20327","1"
"20328","4"
"20329","1"
"20330","4"
"20331","1"
"20332","4"
"20333","3"
"20334","4"
"20335","1"
"20336","4"
"20337","3"
"20338","4"
"20339","1"
"20340","1"
"20341","4"
"20342","4"
"20343","4"
"20344","1"
"20345","4"
"20346","4"
"20347","1"
"20348","1"
"20349","4"
"20350","1"
"20351","4"
"20352","1"
"20353","1"
"20354","1"
"20355","2"
"20356","4"
"20357","4"
"20358","1"
"20359","1"
"20360","1"
"20361","3"
"20362","1"
"20363","1"
"20364","4"
"20365","4"
"20366","2"
"20367","2"
"20368","2"
"20369","4"
"20370","4"
"20371","1"
"20372","4"
"20373","4"
"20374","1"
"20375","4"
"20376","4"
"20377","3"
"20378","4"
"20379","4"
"20380","1"
"20381","4"
"20382","4"
"20383","1"
"20384","4"
"20385","4"
"20386","1"
"20387","4"
"20388","1"
"20389","2"
"20390","1"
"20391","1"
"20392","1"
"20393","1"
"20394","4"
"20395","1"
"20396","4"
"20397","4"
"20398","4"
"20399","1"
"20400","1"
"20401","4"
"20402","4"
"20403","4"
"20404","4"
"20405","1"
"20406","1"
"20407","1"
"20408","1"
"20409","4"
"20410","1"
"20411","1"
"20412","2"
"20413","4"
"20414","1"
"20415","4"
"20416","1"
"20417","4"
"20418","1"
"20419","1"
"20420","4"
"20421","1"
"20422","3"
"20423","1"
"20424","3"
"20425","4"
"20426","1"
"20427","2"
"20428","1"
"20429","4"
"20430","1"
"20431","1"
"20432","1"
"20433","1"
"20434","2"
"20435","1"
"20436","3"
"20437","4"
"20438","1"
"20439","4"
"20440","4"
"20441","4"
"20442","1"
"20443","4"
"20444","2"
"20445","1"
"20446","2"
"20447","4"
"20448","1"
"20449","1"
"20450","4"
"20451","4"
"20452","4"
"20453","3"
"20454","1"
"20455","4"
"20456","4"
"20457","1"
"20458","4"
"20459","1"
"20460","4"
"20461","4"
"20462","1"
"20463","1"
"20464","4"
"20465","4"
"20466","1"
"20467","4"
"20468","1"
"20469","3"
"20470","2"
"20471","1"
"20472","3"
"20473","4"
"20474","1"
"20475","1"
"20476","3"
"20477","4"
"20478","3"
"20479","1"
"20480","4"
"20481","1"
"20482","2"
"20483","4"
"20484","3"
"20485","2"
"20486","1"
"20487","2"
"20488","1"
"20489","4"
"20490","4"
"20491","4"
"20492","1"
"20493","3"
"20494","1"
"20495","4"
"20496","1"
"20497","4"
"20498","1"
"20499","1"
"20500","1"
"20501","4"
"20502","1"
"20503","3"
"20504","1"
"20505","4"
"20506","4"
"20507","4"
"20508","4"
"20509","4"
"20510","1"
"20511","4"
"20512","2"
"20513","1"
"20514","2"
"20515","1"
"20516","1"
"20517","4"
"20518","4"
"20519","4"
"20520","1"
"20521","4"
"20522","1"
"20523","1"
"20524","4"
"20525","4"
"20526","4"
"20527","4"
"20528","1"
"20529","1"
"20530","1"
"20531","1"
"20532","1"
"20533","1"
"20534","4"
"20535","1"
"20536","4"
"20537","2"
"20538","1"
"20539","3"
"20540","1"
"20541","3"
"20542","1"
"20543","4"
"20544","4"
"20545","4"
"20546","4"
"20547","3"
"20548","3"
"20549","4"
"20550","4"
"20551","1"
"20552","4"
"20553","4"
"20554","4"
"20555","4"
"20556","2"
"20557","1"
"20558","1"
"20559","4"
"20560","1"
"20561","4"
"20562","1"
"20563","1"
"20564","4"
"20565","4"
"20566","2"
"20567","4"
"20568","1"
"20569","3"
"20570","4"
"20571","4"
"20572","4"
"20573","1"
"20574","3"
"20575","4"
"20576","1"
"20577","4"
"20578","4"
"20579","1"
"20580","1"
"20581","1"
"20582","1"
"20583","4"
"20584","1"
"20585","1"
"20586","4"
"20587","4"
"20588","1"
"20589","4"
"20590","1"
"20591","2"
"20592","4"
"20593","4"
"20594","4"
"20595","4"
"20596","1"
"20597","2"
"20598","4"
"20599","4"
"20600","1"
"20601","1"
"20602","4"
"20603","4"
"20604","1"
"20605","1"
"20606","1"
"20607","2"
"20608","4"
"20609","2"
"20610","4"
"20611","4"
"20612","1"
"20613","4"
"20614","2"
"20615","4"
"20616","1"
"20617","4"
"20618","4"
"20619","4"
"20620","2"
"20621","1"
"20622","4"
"20623","4"
"20624","4"
"20625","4"
"20626","1"
"20627","1"
"20628","4"
"20629","4"
"20630","1"
"20631","1"
"20632","2"
"20633","4"
"20634","1"
"20635","4"
"20636","4"
"20637","4"
"20638","4"
"20639","3"
"20640","1"
"20641","1"
"20642","3"
"20643","2"
"20644","1"
"20645","4"
"20646","4"
"20647","1"
"20648","4"
"20649","1"
"20650","4"
"20651","1"
"20652","1"
"20653","4"
"20654","2"
"20655","1"
"20656","1"
"20657","4"
"20658","4"
"20659","4"
"20660","1"
"20661","4"
"20662","4"
"20663","4"
"20664","3"
"20665","4"
"20666","4"
"20667","1"
"20668","4"
"20669","4"
"20670","4"
"20671","4"
"20672","4"
"20673","1"
"20674","1"
"20675","4"
"20676","3"
"20677","4"
"20678","4"
"20679","1"
"20680","4"
"20681","1"
"20682","4"
"20683","3"
"20684","4"
"20685","4"
"20686","4"
"20687","3"
"20688","4"
"20689","4"
"20690","4"
"20691","4"
"20692","2"
"20693","3"
"20694","4"
"20695","4"
"20696","4"
"20697","4"
"20698","4"
"20699","3"
"20700","1"
"20701","2"
"20702","4"
"20703","4"
"20704","4"
"20705","1"
"20706","4"
"20707","1"
"20708","4"
"20709","4"
"20710","4"
"20711","4"
"20712","4"
"20713","4"
"20714","4"
"20715","1"
"20716","4"
"20717","4"
"20718","4"
"20719","4"
"20720","1"
"20721","2"
"20722","4"
"20723","2"
"20724","2"
"20725","4"
"20726","1"
"20727","4"
"20728","1"
"20729","1"
"20730","4"
"20731","4"
"20732","4"
"20733","4"
"20734","1"
"20735","1"
"20736","1"
"20737","4"
"20738","3"
"20739","1"
"20740","4"
"20741","1"
"20742","4"
"20743","1"
"20744","4"
"20745","2"
"20746","1"
"20747","4"
"20748","1"
"20749","2"
"20750","4"
"20751","2"
"20752","4"
"20753","1"
"20754","1"
"20755","4"
"20756","4"
"20757","1"
"20758","1"
"20759","4"
"20760","4"
"20761","1"
"20762","1"
"20763","4"
"20764","1"
"20765","4"
"20766","1"
"20767","1"
"20768","1"
"20769","4"
"20770","4"
"20771","1"
"20772","4"
"20773","4"
"20774","4"
"20775","1"
"20776","2"
"20777","1"
"20778","1"
"20779","4"
"20780","2"
"20781","4"
"20782","1"
"20783","4"
"20784","4"
"20785","4"
"20786","4"
"20787","4"
"20788","4"
"20789","1"
"20790","3"
"20791","4"
"20792","4"
"20793","1"
"20794","1"
"20795","4"
"20796","4"
"20797","1"
"20798","1"
"20799","1"
"20800","1"
"20801","4"
"20802","1"
"20803","1"
"20804","1"
"20805","4"
"20806","4"
"20807","1"
"20808","1"
"20809","1"
"20810","1"
"20811","1"
"20812","4"
"20813","3"
"20814","1"
"20815","1"
"20816","1"
"20817","4"
"20818","4"
"20819","4"
"20820","3"
"20821","4"
"20822","2"
"20823","2"
"20824","4"
"20825","1"
"20826","4"
"20827","1"
"20828","4"
"20829","1"
"20830","4"
"20831","1"
"20832","4"
"20833","1"
"20834","4"
"20835","4"
"20836","4"
"20837","1"
"20838","1"
"20839","1"
"20840","1"
"20841","4"
"20842","1"
"20843","1"
"20844","4"
"20845","4"
"20846","4"
"20847","1"
"20848","4"
"20849","4"
"20850","1"
"20851","2"
"20852","1"
"20853","2"
"20854","4"
"20855","4"
"20856","4"
"20857","1"
"20858","4"
"20859","4"
"20860","4"
"20861","4"
"20862","4"
"20863","1"
"20864","3"
"20865","2"
"20866","2"
"20867","2"
"20868","4"
"20869","4"
"20870","4"
"20871","4"
"20872","1"
"20873","2"
"20874","4"
"20875","4"
"20876","3"
"20877","4"
"20878","4"
"20879","1"
"20880","1"
"20881","4"
"20882","4"
"20883","2"
"20884","3"
"20885","4"
"20886","2"
"20887","4"
"20888","1"
"20889","4"
"20890","4"
"20891","4"
"20892","4"
"20893","2"
"20894","4"
"20895","4"
"20896","1"
"20897","1"
"20898","4"
"20899","4"
"20900","1"
"20901","1"
"20902","4"
"20903","4"
"20904","4"
"20905","4"
"20906","4"
"20907","1"
"20908","4"
"20909","1"
"20910","4"
"20911","4"
"20912","4"
"20913","1"
"20914","1"
"20915","1"
"20916","4"
"20917","1"
"20918","1"
"20919","4"
"20920","4"
"20921","1"
"20922","1"
"20923","4"
"20924","1"
"20925","1"
"20926","4"
"20927","4"
"20928","2"
"20929","3"
"20930","1"
"20931","1"
"20932","4"
"20933","1"
"20934","4"
"20935","1"
"20936","4"
"20937","1"
"20938","2"
"20939","4"
"20940","1"
"20941","4"
"20942","4"
"20943","3"
"20944","4"
"20945","4"
"20946","4"
"20947","1"
"20948","4"
"20949","2"
"20950","3"
"20951","4"
"20952","1"
"20953","1"
"20954","4"
"20955","4"
"20956","2"
"20957","4"
"20958","1"
"20959","4"
"20960","4"
"20961","4"
"20962","4"
"20963","1"
"20964","4"
"20965","4"
"20966","4"
"20967","1"
"20968","1"
"20969","1"
"20970","1"
"20971","1"
"20972","1"
"20973","2"
"20974","4"
"20975","1"
"20976","4"
"20977","4"
"20978","1"
"20979","2"
"20980","4"
"20981","4"
"20982","4"
"20983","4"
"20984","4"
"20985","1"
"20986","4"
"20987","2"
"20988","1"
"20989","4"
"20990","1"
"20991","1"
"20992","4"
"20993","4"
"20994","4"
"20995","1"
"20996","4"
"20997","4"
"20998","4"
"20999","1"
"21000","1"
"21001","4"
"21002","1"
"21003","1"
"21004","1"
"21005","2"
"21006","1"
"21007","1"
"21008","4"
"21009","4"
"21010","1"
"21011","3"
"21012","4"
"21013","1"
"21014","4"
"21015","4"
"21016","4"
"21017","4"
"21018","4"
"21019","1"
"21020","4"
"21021","1"
"21022","1"
"21023","4"
"21024","4"
"21025","1"
"21026","4"
"21027","4"
"21028","3"
"21029","4"
"21030","4"
"21031","4"
"21032","3"
"21033","4"
"21034","4"
"21035","1"
"21036","1"
"21037","4"
"21038","1"
"21039","4"
"21040","4"
"21041","2"
"21042","1"
"21043","1"
"21044","4"
"21045","1"
"21046","4"
"21047","2"
"21048","1"
"21049","1"
"21050","4"
"21051","4"
"21052","4"
"21053","4"
"21054","4"
"21055","1"
"21056","2"
"21057","4"
"21058","4"
"21059","4"
"21060","1"
"21061","1"
"21062","1"
"21063","4"
"21064","4"
"21065","4"
"21066","4"
"21067","4"
"21068","1"
"21069","1"
"21070","4"
"21071","4"
"21072","1"
"21073","2"
"21074","1"
"21075","1"
"21076","1"
"21077","2"
"21078","1"
"21079","1"
"21080","1"
"21081","4"
"21082","4"
"21083","4"
"21084","4"
"21085","1"
"21086","4"
"21087","4"
"21088","1"
"21089","4"
"21090","1"
"21091","1"
"21092","4"
"21093","4"
"21094","3"
"21095","1"
"21096","1"
"21097","2"
"21098","1"
"21099","3"
"21100","1"
"21101","4"
"21102","1"
"21103","4"
"21104","4"
"21105","4"
"21106","1"
"21107","1"
"21108","1"
"21109","1"
"21110","4"
"21111","1"
"21112","1"
"21113","1"
"21114","3"
"21115","1"
"21116","1"
"21117","1"
"21118","1"
"21119","3"
"21120","4"
"21121","2"
"21122","3"
"21123","4"
"21124","4"
"21125","1"
"21126","4"
"21127","4"
"21128","4"
"21129","1"
"21130","1"
"21131","4"
"21132","4"
"21133","4"
"21134","1"
"21135","2"
"21136","4"
"21137","4"
"21138","1"
"21139","1"
"21140","4"
"21141","1"
"21142","3"
"21143","4"
"21144","3"
"21145","4"
"21146","4"
"21147","4"
"21148","4"
"21149","1"
"21150","2"
"21151","4"
"21152","3"
"21153","1"
"21154","3"
"21155","4"
"21156","2"
"21157","2"
"21158","4"
"21159","4"
"21160","1"
"21161","4"
"21162","4"
"21163","1"
"21164","4"
"21165","1"
"21166","3"
"21167","4"
"21168","4"
"21169","3"
"21170","4"
"21171","2"
"21172","4"
"21173","1"
"21174","4"
"21175","1"
"21176","4"
"21177","1"
"21178","1"
"21179","1"
"21180","4"
"21181","4"
"21182","4"
"21183","4"
"21184","3"
"21185","4"
"21186","1"
"21187","4"
"21188","1"
"21189","1"
"21190","4"
"21191","1"
"21192","4"
"21193","4"
"21194","4"
"21195","4"
"21196","4"
"21197","4"
"21198","1"
"21199","4"
"21200","4"
"21201","1"
"21202","4"
"21203","1"
"21204","3"
"21205","3"
"21206","4"
"21207","1"
"21208","4"
"21209","3"
"21210","4"
"21211","1"
"21212","4"
"21213","4"
"21214","4"
"21215","1"
"21216","3"
"21217","4"
"21218","1"
"21219","1"
"21220","4"
"21221","4"
"21222","2"
"21223","1"
"21224","1"
"21225","4"
"21226","4"
"21227","1"
"21228","4"
"21229","3"
"21230","4"
"21231","4"
"21232","4"
"21233","4"
"21234","1"
"21235","1"
"21236","1"
"21237","1"
"21238","1"
"21239","2"
"21240","4"
"21241","1"
"21242","4"
"21243","4"
"21244","1"
"21245","1"
"21246","2"
"21247","4"
"21248","4"
"21249","4"
"21250","1"
"21251","1"
"21252","4"
"21253","4"
"21254","3"
"21255","4"
"21256","4"
"21257","1"
"21258","4"
"21259","1"
"21260","4"
"21261","4"
"21262","4"
"21263","1"
"21264","4"
"21265","4"
"21266","4"
"21267","1"
"21268","4"
"21269","1"
"21270","2"
"21271","3"
"21272","3"
"21273","1"
"21274","4"
"21275","4"
"21276","1"
"21277","4"
"21278","4"
"21279","4"
"21280","4"
"21281","4"
"21282","4"
"21283","1"
"21284","4"
"21285","1"
"21286","4"
"21287","4"
"21288","4"
"21289","4"
"21290","4"
"21291","1"
"21292","1"
"21293","1"
"21294","1"
"21295","1"
"21296","1"
"21297","1"
"21298","4"
